Original Interest Rate_mean,Original Interest Rate_q25,Original Interest Rate_q75,Original Interest Rate_min,Original Interest Rate_max,Current Interest Rate_mean,Current Interest Rate_q25,Current Interest Rate_q75,Current Interest Rate_min,Current Interest Rate_max,Original UPB_mean,Original UPB_q25,Original UPB_q75,Original UPB_min,Original UPB_max,Debt-To-Income (DTI)_mean,Debt-To-Income (DTI)_q25,Debt-To-Income (DTI)_q75,Debt-To-Income (DTI)_min,Debt-To-Income (DTI)_max,Borrower Credit Score at Origination_mean,Borrower Credit Score at Origination_q25,Borrower Credit Score at Origination_q75,Borrower Credit Score at Origination_min,Borrower Credit Score at Origination_max,Co-Borrower Credit Score at Origination_mean,Co-Borrower Credit Score at Origination_q25,Co-Borrower Credit Score at Origination_q75,Co-Borrower Credit Score at Origination_min,Co-Borrower Credit Score at Origination_max,Loan Age_mean,Loan Age_q25,Loan Age_q75,Loan Age_min,Loan Age_max,Original Loan to Value Ratio (LTV)_mean,Original Loan to Value Ratio (LTV)_q25,Original Loan to Value Ratio (LTV)_q75,Original Loan to Value Ratio (LTV)_min,Original Loan to Value Ratio (LTV)_max,Original Combined Loan to Value Ratio (CLTV)_mean,Original Combined Loan to Value Ratio (CLTV)_q25,Original Combined Loan to Value Ratio (CLTV)_q75,Original Combined Loan to Value Ratio (CLTV)_min,Original Combined Loan to Value Ratio (CLTV)_max,Original Loan Term_mean,Original Loan Term_q25,Original Loan Term_q75,Original Loan Term_min,Original Loan Term_max,Mortgage Insurance Percentage_mean,Mortgage Insurance Percentage_q25,Mortgage Insurance Percentage_q75,Mortgage Insurance Percentage_min,Mortgage Insurance Percentage_max,Number of Borrowers_mean,Number of Borrowers_q25,Number of Borrowers_q75,Number of Borrowers_min,Number of Borrowers_max,Occupancy Status_P_rate,Occupancy Status_I_rate,Occupancy Status_S_rate,Property Type_SF_rate,Property Type_CO_rate,Property Type_CP_rate,Property Type_PU_rate,Property Type_MH_rate,Loan Purpose_P_rate,Loan Purpose_C_rate,Loan Purpose_R_rate,Amortization Type_FRM_rate,Amortization Type_ARM_rate,Interest Only Loan Indicator_Y_rate,Interest Only Loan Indicator_N_rate,Prepayment Penalty Indicator_Y_rate,Prepayment Penalty Indicator_N_rate,First Time Home Buyer Indicator_Y_rate,First Time Home Buyer Indicator_N_rate,loan_count,total_current_upb,total_original_upb,total_sched_principal,total_unsched_principal,total_principal,lp_empty_ratio,lp_all00_ratio,lp_end00_ratio,lp_end_not00_ratio,lp_has_02plus_ratio,lp_nonzero_count_mean,P_0_30,P_31_60,P_61_90,P_90plus,Pool,Month,Deal_Type,Deal_Number,Group,Deal_Year
4.64718,4.375,4.875,3.25,6.25,4.6614776,4.45,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,95.375275,94.0,97.0,92.0,100.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,4201036800.0,28753922000.0,10347875.0,86271280.0,96254500.0,0.77638906,0.19637898,0.2200909,0.0035200284,0.013835049,0.15826018,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_032022,2022-03,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.657411,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,107.37998,106.0,109.0,104.0,112.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3552256300.0,28753922000.0,9596835.0,15866373.0,25419444.0,0.8046607,0.1748058,0.19231683,0.0030224717,0.008421334,0.09356295,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_032023,2023-03,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.656018,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,119.37586,118.0,121.0,116.0,124.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3193891000.0,28753922000.0,9506674.0,15845827.0,25401452.0,0.8187408,0.16527796,0.1785412,0.0027179967,0.00438147,0.06697708,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_032024,2024-03,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6609893,4.425,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,96.37585,95.0,98.0,93.0,101.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,4111807500.0,28753922000.0,10425991.0,78944100.0,89229140.0,0.78020614,0.19239852,0.21564259,0.004151257,0.013679098,0.15771064,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_042022,2022-04,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6573997,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,108.3799,107.0,110.0,105.0,113.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3522060000.0,28753922000.0,9518637.0,20583024.0,30196114.0,0.80581176,0.17425627,0.19067563,0.0035126023,0.007842089,0.088609666,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_042023,2023-04,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.655741,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,120.37646,119.0,122.0,117.0,125.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3169080300.0,28753922000.0,9389664.0,15364390.0,24810822.0,0.8196394,0.16478783,0.17736785,0.002992767,0.0042403718,0.065751754,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_042024,2024-04,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.66021,4.4,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,97.37767,96.0,99.0,94.0,102.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,4007795700.0,28753922000.0,10951422.0,93164820.0,104011800.0,0.78482527,0.18833637,0.21189235,0.0032823894,0.013389476,0.15614371,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_052022,2022-05,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.657417,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,109.37903,108.0,111.0,106.0,114.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3488468500.0,28753922000.0,10304720.0,23223018.0,33591540.0,0.8070891,0.17352107,0.19023749,0.0026734394,0.0073593846,0.08467377,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_052023,2023-05,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.655133,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,121.37626,120.0,123.0,118.0,126.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3143379700.0,28753922000.0,9489656.0,16175808.0,25700684.0,0.82070875,0.16371846,0.17629847,0.002992767,0.0040992736,0.06558838,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_052024,2024-05,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.659432,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,98.37834,97.0,100.0,95.0,103.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3934886700.0,28753922000.0,10387561.0,62711970.0,72909080.0,0.7881299,0.18577433,0.20869164,0.0031784223,0.013218673,0.1495121,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_062022,2022-06,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6572304,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,110.379684,109.0,112.0,107.0,115.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3461672700.0,28753922000.0,9111115.0,17679602.0,26795872.0,0.8081065,0.17288241,0.18869284,0.003200701,0.0070623355,0.082304806,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_062023,2023-06,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6552954,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,122.376526,121.0,124.0,119.0,127.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3115268400.0,28753922000.0,9584665.0,18489120.0,28111218.0,0.82170385,0.16275305,0.17560041,0.002695718,0.004039864,0.06515766,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_062024,2024-06,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6586356,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,99.38049,98.0,101.0,96.0,104.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3876646700.0,28753922000.0,10080013.0,48452830.0,58240164.0,0.7908702,0.18396977,0.20574343,0.0033863566,0.012698837,0.14090511,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_072022,2022-07,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6571035,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,111.37929,110.0,113.0,108.0,116.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3426925800.0,28753922000.0,10035377.0,24673680.0,34746804.0,0.8095917,0.171917,0.18773486,0.0026734394,0.006639041,0.079022415,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_072023,2023-07,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6553974,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,123.376816,122.0,125.0,120.0,128.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3087677400.0,28753922000.0,9828883.0,17699640.0,27590948.0,0.82282525,0.16181734,0.17473897,0.0024358004,0.003913618,0.064103134,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_072024,2024-07,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.657896,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,100.38071,99.0,102.0,97.0,105.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3817432300.0,28753922000.0,10049426.0,49052656.0,59214132.0,0.7934471,0.18232115,0.20259473,0.0039581754,0.011562625,0.13128072,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_082022,2022-08,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6569233,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,112.37963,111.0,114.0,109.0,117.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3390224000.0,28753922000.0,9927516.0,26725340.0,36702010.0,0.81105465,0.17076594,0.18607138,0.0028739474,0.0063494183,0.075940534,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_082023,2023-08,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6551466,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,124.377,123.0,126.0,121.0,129.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3062282200.0,28753922000.0,8883144.0,16392528.0,25395162.0,0.82382035,0.1611267,0.17280072,0.0033789303,0.0038616348,0.06339022,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_082024,2024-08,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.657905,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,101.38129,100.0,103.0,98.0,106.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3772475600.0,28753922000.0,9966426.0,35059100.0,44956708.0,0.79541504,0.18098442,0.20087184,0.0037131102,0.01104279,0.12457485,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_092022,2022-09,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.656728,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,113.38043,112.0,115.0,110.0,118.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3356469500.0,28753922000.0,9398577.0,24399242.0,33754268.0,0.8123691,0.16968171,0.18482378,0.0028071112,0.006193468,0.07398743,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_092023,2023-09,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.655079,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,125.37681,124.0,127.0,122.0,130.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3035918800.0,28753922000.0,9683968.0,16614312.0,26363552.0,0.824912,0.16049547,0.17215465,0.0029333571,0.0037502414,0.062053498,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_092024,2024-09,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.657943,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,102.38067,101.0,104.0,99.0,107.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3725524000.0,28753922000.0,10199937.0,36819044.0,46951816.0,0.7975018,0.17971453,0.1991341,0.003364078,0.010337299,0.11832197,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_102022,2022-10,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.656451,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,114.378914,113.0,116.0,111.0,119.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3325292500.0,28753922000.0,9624746.0,21550464.0,31177118.0,0.81371325,0.16893908,0.18341279,0.0028739474,0.005695911,0.071692735,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_102023,2023-10,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.654915,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,126.37648,125.0,128.0,123.0,131.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3006628600.0,28753922000.0,9626760.0,19565688.0,29290066.0,0.8260408,0.15947066,0.1709813,0.0029779144,0.0036611266,0.061897546,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_102024,2024-10,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.657685,4.375,4.875,2.75,6.125,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,103.38215,102.0,105.0,100.0,108.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3684006700.0,28753922000.0,10129012.0,31562488.0,41517140.0,0.79929894,0.17876399,0.19740379,0.0032972419,0.009668939,0.11329442,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_112022,2022-11,C,02,G1,2015
4.64718,4.375,4.875,3.25,6.25,4.6563616,4.375,4.875,2.75,6.375,213532.97,122000.0,281000.0,13000.0,1181000.0,34.299866,28.0,42.0,1.0,50.0,751.40515,718.0,790.0,620.0,834.0,759.23334,731.0,794.0,620.0,837.0,115.37769,114.0,117.0,112.0,120.0,76.01147,74.0,80.0,61.0,83.0,76.676125,74.0,80.0,61.0,97.0,359.94153,360.0,360.0,301.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4822291,1.0,2.0,1.0,6.0,0.7631407,0.17669949,0.060159814,0.6061727,0.11186858,0.009795185,0.2651755,0.0069880737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18585601,0.81414396,134658.0,3295485000.0,28753922000.0,9678760.0,20042092.0,29807544.0,0.8149015,0.16813706,0.18205379,0.0030447503,0.005190928,0.07002183,1.0,0.0,0.0,0.0,CAS_2015-C02_G1_112023,2023-11,C,02,G1,2015
